t,segment,target,sample,alarm,j0,j1,j2,j3,j4,j5,x,y,z,a,b,c,q_speed_norm_deg_s,tcp_speed_norm_mm_s,sigma_min,sigma_max,condition,manip_6d,manip_trans
9.43539119,cycle1_default_to_reload,Reload,324,0,19.995117,68.400879,-110.061035,15.13916,-26.762695,8.129883,290.602267,160.817643,266.609055,-163.689283,0.539916493,-26.8238582,22.9875327,40.0851209,,,,,
9.4604907,cycle1_default_to_reload,Reload,325,0,19.885254,68.48877,-109.973145,15.007324,-27.114258,8.129883,290.582676,160.227083,266.953231,-163.806258,0.478237442,-26.6256766,16.3542363,27.244149,,,,,
9.48558903,cycle1_default_to_reload,Reload,326,0,19.819336,68.598633,-109.907227,14.897461,-27.46582,8.085938,290.390088,159.842217,267.353686,-163.912009,0.31692437,-26.4202907,15.8552862,23.4221687,,,,,
9.51068473,cycle1_default_to_reload,Reload,327,0,19.643555,68.752441,-109.775391,14.72168,-27.993164,8.085938,290.394256,158.900075,267.991358,-164.066416,0.265790598,-26.1465505,24.5935761,45.3329294,,,,,
9.53579164,cycle1_default_to_reload,Reload,328,0,19.555664,68.840332,-109.709473,14.611816,-28.344727,8.063965,290.273004,158.404818,268.296835,-164.184957,0.170797267,-25.9123875,15.728653,23.6743187,,,,,
9.56087685,cycle1_default_to_reload,Reload,329,0,19.401855,68.994141,-109.599609,14.436035,-28.87207,8.041992,290.153188,157.54767,268.86864,-164.353015,0.0612258817,-25.6097521,24.2109158,41.3515904,,,,,
9.58597732,cycle1_default_to_reload,Reload,330,0,19.313965,69.104004,-109.511719,14.304199,-29.223633,8.02002,290.050304,157.05277,269.306399,-164.461252,-0.0610754318,-25.4401195,16.3770174,26.6404756,,,,,
9.61106682,cycle1_default_to_reload,Reload,331,0,19.160156,69.257812,-109.401855,14.128418,-29.772949,8.02002,289.901245,156.186892,269.869432,-164.63617,-0.139486959,-25.102206,24.9556157,41.5926,,,,,
9.6361711,cycle1_default_to_reload,Reload,332,0,19.072266,69.345703,-109.313965,14.018555,-30.124512,7.976074,289.830058,155.703643,270.240356,-164.747376,-0.264789966,-24.9005699,15.971919,24.4315236,,,,,
9.6612761,cycle1_default_to_reload,Reload,333,0,18.918457,69.499512,-109.204102,13.842773,-30.673828,7.954102,289.675162,154.831802,270.803318,-164.926333,-0.372100481,-24.5663873,24.9555763,41.7963746,,,,,
9.68638229,cycle1_default_to_reload,Reload,334,0,18.808594,69.587402,-109.116211,13.73291,-31.025391,7.954102,289.659686,154.23347,271.174376,-165.035896,-0.400872351,-24.3603155,16.0901583,28.0496395,,,,,
9.71168184,cycle1_default_to_reload,Reload,335,0,18.676758,69.741211,-108.984375,13.557129,-31.574707,7.954102,289.496177,153.485908,271.802743,-165.199788,-0.507315085,-24.0467534,24.717929,39.1376866,,,,,
9.73678875,cycle1_default_to_reload,Reload,336,0,18.566895,69.851074,-108.918457,13.40332,-31.92627,7.932129,289.364774,152.83567,272.145403,-165.339053,-0.614491361,-23.8587809,16.7199987,29.7389724,,,,,
9.76188874,cycle1_default_to_reload,Reload,337,0,18.435059,69.98291,-108.808594,13.249512,-32.453613,7.910156,289.198713,152.082839,272.650699,-165.508747,-0.718467833,-23.5142264,23.5384304,36.7238079,,,,,
9.78700137,cycle1_default_to_reload,Reload,338,0,18.347168,70.092773,-108.720703,13.139648,-32.827148,7.910156,289.077969,151.579635,273.107284,-165.614176,-0.780057979,-23.3019926,16.8530097,27.4809471,,,,,
9.81251502,cycle1_default_to_reload,Reload,339,0,18.193359,70.246582,-108.61084,12.963867,-33.354492,7.866211,288.929085,150.693157,273.677252,-165.792387,-0.907464552,-23.0013012,23.8510699,41.7174734,,,,,
9.83761835,cycle1_default_to_reload,Reload,340,0,18.105469,70.334473,-108.522949,12.832031,-33.684082,7.866211,288.848103,150.184425,274.027332,-165.908356,-0.983202968,-22.8287251,15.3861748,24.8108158,,,,,
9.86273646,cycle1_default_to_reload,Reload,341,0,17.95166,70.488281,-108.391113,12.634277,-34.233398,7.822266,288.706521,149.294763,274.626304,-166.098333,-1.13617361,-22.5329222,25.4136198,43.0688637,,,,,
9.89170218,cycle1_default_to_reload,Reload,342,0,17.753906,70.686035,-108.259277,12.414551,-34.914551,7.800293,288.480727,148.138295,275.337394,-166.328946,-1.23596451,-22.1196644,26.9267477,47.5129108,,,,,
9.91679406,cycle1_default_to_reload,Reload,343,0,17.666016,70.795898,-108.171387,12.260742,-35.266113,7.77832,288.334782,147.600771,275.742763,-166.460021,-1.36791623,-21.9559173,16.6840679,27.4543259,,,,,
9.94186449,cycle1_default_to_reload,Reload,344,0,17.512207,70.949707,-108.039551,12.084961,-35.793457,7.77832,288.225535,146.716285,276.376784,-166.627948,-1.42450823,-21.6757119,24.3832469,43.6260649,,,,,
9.96696067,cycle1_default_to_reload,Reload,345,0,17.402344,71.037598,-107.973633,11.99707,-36.123047,7.756348,288.17375,146.095119,276.718726,-166.734763,-1.44544328,-21.4657329,14.9612069,28.3291138,,,,,
9.99202871,cycle1_default_to_reload,Reload,346,0,17.270508,71.191406,-107.86377,11.821289,-36.650391,7.734375,287.946795,145.298683,277.287271,-166.913816,-1.56095489,-21.1550272,24.0205003,40.0717611,,,,,
10.0171227,cycle1_default_to_reload,Reload,347,0,17.160645,71.279297,-107.775879,11.66748,-36.97998,7.734375,287.890969,144.650701,277.606891,-167.051502,-1.61917186,-20.9919111,15.9303609,28.878375,,,,,
10.0422051,cycle1_default_to_reload,Reload,348,0,17.028809,71.433105,-107.666016,11.513672,-37.507324,7.69043,287.677295,143.862824,278.204448,-167.219876,-1.7403478,-20.6770463,23.8142251,40.3340651,,,,,
10.0673232,cycle1_default_to_reload,Reload,349,0,16.940918,71.520996,-107.578125,11.403809,-37.836914,7.668457,287.599459,143.349399,278.582623,-167.329569,-1.81441367,-20.4994484,15.1262591,25.5752216,,,,,
10.0923684,cycle1_default_to_reload,Reload,350,0,16.787109,71.674805,-107.446289,11.206055,-38.342285,7.668457,287.477996,142.437951,279.192947,-167.509975,-1.88097709,-20.2559544,23.9301492,44.0653884,,,,,
10.1174526,cycle1_default_to_reload,Reload,351,0,16.677246,71.784668,-107.380371,11.096191,-38.693848,7.646484,287.353986,141.785601,279.589747,-167.630278,-1.9234015,-20.049903,16.1755494,30.8383026,,,,,
10.1425793,cycle1_default_to_reload,Reload,352,0,16.589355,71.872559,-107.29248,10.964355,-39.023438,7.624512,287.253389,141.252881,279.938064,-167.756017,-2.01694572,-19.8786135,15.3967284,25.6455333,,,,,
10.1676681,cycle1_default_to_reload,Reload,353,0,16.435547,72.026367,-107.182617,10.810547,-39.528809,7.602539,287.104007,140.34699,280.541766,-167.921197,-2.06367322,-19.5933409,23.2044356,43.7973119,,,,,
10.1927669,cycle1_default_to_reload,Reload,354,0,16.325684,72.114258,-107.094727,10.678711,-39.880371,7.580566,287.029877,139.697414,280.883671,-168.057379,-2.125246,-19.393248,16.378083,29.3957081,,,,,
10.2178462,cycle1_default_to_reload,Reload,355,0,16.193848,72.268066,-106.984863,10.50293,-40.385742,7.558594,286.803439,138.882291,281.457315,-168.236087,-2.22303993,-19.1106539,23.2463194,40.7563399,,,,,
10.2429767,cycle1_default_to_reload,Reload,356,0,16.105957,72.37793,-106.918945,10.371094,-40.715332,7.558594,286.622755,138.321236,281.829719,-168.362353,-2.27938019,-18.9349545,15.4192039,27.7439019,,,,,
10.2695494,cycle1_default_to_reload,Reload,357,0,15.88623,72.575684,-106.743164,10.129395,-41.396484,7.536621,286.484191,137.024251,282.638919,-168.605539,-2.33897392,-18.5846854,30.1332311,57.7654476,,,,,
10.2946417,cycle1_default_to_reload,Reload,358,0,15.864258,72.619629,-106.699219,10.063477,-41.550293,7.514648,286.388353,136.864015,282.815753,-168.665134,-2.42910078,-18.5124011,7.22097514,10.2484886,,,,,
10.3198383,cycle1_default_to_reload,Reload,359,0,15.644531,72.817383,-106.54541,9.821777,-42.231445,7.492676,286.187229,135.545194,283.559363,-168.91957,-2.4816866,-18.1301238,31.5990398,60.6160799,,,,,
10.3449349,cycle1_default_to_reload,Reload,360,0,15.600586,72.861328,-106.501465,9.799805,-42.407227,7.492676,286.151446,135.301612,283.791021,-168.956545,-2.46510319,-18.0122283,7.6826841,13.4699325,,,,,
10.3700082,cycle1_default_to_reload,Reload,361,0,15.402832,73.059082,-106.369629,9.536133,-43.088379,7.44873,285.819494,134.056117,284.439041,-169.235821,-2.59716346,-17.604292,31.6817343,57.5392945,,,,,
10.395112,cycle1_default_to_reload,Reload,362,0,15.358887,73.125,-106.325684,9.470215,-43.26416,7.426758,285.72872,133.773801,284.698615,-169.296673,-2.65658208,-17.5335309,8.34954587,15.6991032,,,,,
10.4201846,cycle1_default_to_reload,Reload,363,0,15.161133,73.300781,-106.171875,9.228516,-43.92334,7.426758,285.504431,132.562469,285.359082,-169.552916,-2.69439997,-17.1430167,30.5472352,55.7502034,,,,,
10.4452875,cycle1_default_to_reload,Reload,364,0,15.117188,73.366699,-106.12793,9.18457,-44.099121,7.426758,285.427684,132.294939,285.649004,-169.597306,-2.69877044,-17.0623289,8.0699067,16.0098172,,,,,
10.4704261,cycle1_default_to_reload,Reload,365,0,14.919434,73.564453,-105.952148,8.942871,-44.780273,7.382812,285.204868,131.083395,286.457383,-169.847494,-2.80206902,-16.7064951,31.6597911,58.6117678,,,,,
10.4955175,cycle1_default_to_reload,Reload,366,0,14.80957,73.652344,-105.88623,8.833008,-45.131836,7.382812,285.068696,130.416341,286.765273,-169.980702,-2.79139565,-16.4605887,15.9320698,29.778905,,,,,
10.5206361,cycle1_default_to_reload,Reload,367,0,14.72168,73.762207,-105.79834,8.723145,-45.461426,7.382812,284.93752,129.869868,287.231434,-170.088917,-2.81331089,-16.3059685,15.3269645,29.0688431,,,,,
10.5525188,cycle1_default_to_reload,Reload,368,0,14.523926,73.959961,-105.644531,8.481445,-46.164551,7.338867,284.624064,128.631852,287.969628,-170.356259,-2.90835419,-15.8842498,25.4153589,46.2658427,,,,,
10.5776091,cycle1_default_to_reload,Reload,369,0,14.414062,74.047852,-105.578613,8.327637,-46.494141,7.316895,284.475005,127.930387,288.221192,-170.517728,-2.96460293,-15.6846299,15.7877405,30.2895213,,,,,
10.6026933,cycle1_default_to_reload,Reload,370,0,14.326172,74.157715,-105.490723,8.239746,-46.845703,7.294922,284.328477,127.39333,288.713095,-170.618576,-2.99663938,-15.4929946,15.9124677,29.615369,,,,,
10.6316135,cycle1_default_to_reload,Reload,371,0,14.128418,74.355469,-105.336914,7.976074,-47.526855,7.272949,284.011769,126.133196,289.42549,-170.897336,-3.06758957,-15.1040509,27.5723948,51.2378007,,,,,
10.6580083,cycle1_default_to_reload,Reload,372,0,13.996582,74.487305,-105.205078,7.800293,-48.054199,7.272949,283.787405,125.295961,289.971301,-171.092784,-3.098992,-14.7769114,22.7674502,38.8072064,,,,,
10.6830993,cycle1_default_to_reload,Reload,373,0,13.886719,74.597168,-105.13916,7.69043,-48.405762,7.250977,283.613466,124.615001,290.367319,-171.221211,-3.11190063,-14.5612274,16.1712328,32.1517059,,,,,
10.7081668,cycle1_default_to_reload,Reload,374,0,13.798828,74.685059,-105.05127,7.558594,-48.757324,7.229004,283.450929,124.042566,290.710776,-171.364199,-3.17618372,-14.3490259,16.1862841,27.4086319,,,,,
10.7332647,cycle1_default_to_reload,Reload,375,0,13.710938,74.794922,-104.963379,7.44873,-49.108887,7.207031,283.278775,123.481535,291.17189,-171.483299,-3.22108291,-14.1617467,16.1193119,29.7371077,,,,,
10.7583628,cycle1_default_to_reload,Reload,376,0,13.513184,74.992676,-104.831543,7.207031,-49.790039,7.207031,282.904315,122.213695,291.851435,-171.755791,-3.22170412,-13.7271026,31.3218052,59.2241069,,,,,
10.7834537,cycle1_default_to_reload,Reload,377,0,13.447266,75.036621,-104.787598,7.141113,-49.96582,7.207031,282.86727,121.817018,292.023449,-171.829516,-3.20204994,-13.6213629,8.30780579,17.295144,,,,,
10.8085244,cycle1_default_to_reload,Reload,378,0,13.271484,75.234375,-104.611816,6.877441,-50.668945,7.163086,282.50528,120.655861,292.797487,-172.111167,-3.31903295,-13.2244904,32.5696959,57.5048806,,,,,
10.8336229,cycle1_default_to_reload,Reload,379,0,13.183594,75.344238,-104.545898,6.767578,-51.020508,7.141113,282.271906,120.077408,293.19399,-172.238913,-3.3558075,-13.0031781,15.9515521,29.4483381,,,,,
10.8587227,cycle1_default_to_reload,Reload,380,0,13.095703,75.432129,-104.47998,6.635742,-51.394043,7.141113,282.0228,119.481024,293.46983,-172.395628,-3.37762985,-12.720916,16.7476423,27.9970794,,,,,
10.8838174,cycle1_default_to_reload,Reload,381,0,12.98584,75.541992,-104.370117,6.547852,-51.745605,7.119141,281.94982,118.836152,294.027877,-172.494676,-3.36289366,-12.5587953,16.3338468,34.1076389,,,,,
10.9104133,cycle1_default_to_reload,Reload,382,0,12.788086,75.717773,-104.216309,6.306152,-52.470703,7.097168,281.579446,117.566118,294.681675,-172.781888,-3.38080978,-12.0544634,30.9675873,55.4851965,,,,,
10.9355149,cycle1_default_to_reload,Reload,383,0,12.700195,75.827637,-104.150391,6.152344,-52.822266,7.075195,281.311769,116.945295,295.015532,-172.945119,-3.44828023,-11.8429904,16.5160279,30.0382713,,,,,
10.9606109,cycle1_default_to_reload,Reload,384,0,12.590332,75.915527,-104.0625,6.04248,-53.173828,7.075195,281.189905,116.271773,295.393308,-173.074979,-3.41119929,-11.6188535,16.0967075,31.1520983,,,,,
10.9876785,cycle1_default_to_reload,Reload,385,0,12.414551,76.113281,-103.908691,5.800781,-53.876953,7.053223,280.762971,115.101529,296.137415,-173.349369,-3.45085827,-11.1732556,29.7155797,53.6068681,,,,,
11.0127642,cycle1_default_to_reload,Reload,386,0,12.32666,76.201172,-103.820801,5.690918,-54.228516,7.03125,280.591955,114.533546,296.516096,-173.478259,-3.47635054,-10.9477128,15.9116042,28.0534856,,,,,
11.0378444,cycle1_default_to_reload,Reload,387,0,12.216797,76.311035,-103.754883,5.581055,-54.580078,7.009277,280.386689,113.840709,296.91421,-173.609131,-3.46736067,-10.7235249,16.1781182,32.8951225,,,,,
11.0629625,cycle1_default_to_reload,Reload,388,0,12.128906,76.398926,-103.666992,5.427246,-54.931641,7.009277,280.187468,113.231124,297.229651,-173.7733,-3.49239593,-10.5069609,16.4355322,28.4532877,,,,,
11.0894246,cycle1_default_to_reload,Reload,389,0,11.953125,76.574707,-103.513184,5.20752,-55.59082,6.965332,279.832744,112.086851,297.931074,-174.027843,-3.53014727,-10.0855301,28.5353351,52.461127,,,,,
11.114511,cycle1_default_to_reload,Reload,390,0,11.865234,76.68457,-103.425293,5.119629,-55.92041,6.965332,279.665383,111.534266,298.429493,-174.127757,-3.49818373,-9.91552329,15.1200303,30.4047716,,,,,
11.1396027,cycle1_default_to_reload,Reload,391,0,11.777344,76.772461,-103.359375,4.987793,-56.25,6.943359,279.446768,110.934859,298.716454,-174.276305,-3.53084122,-9.69317917,15.2431537,27.8814136,,,,,
11.1661818,cycle1_default_to_reload,Reload,392,0,11.601562,76.948242,-103.227539,4.768066,-56.865234,6.921387,279.078922,109.783331,299.361108,-174.52721,-3.52177421,-9.29970545,26.7749895,51.5442835,,,,,
11.1912963,cycle1_default_to_reload,Reload,393,0,11.513672,77.036133,-103.161621,4.658203,-57.172852,6.921387,278.893078,109.206913,299.683683,-174.652587,-3.49875898,-9.10153511,14.1614827,27.3222302,,,,,
11.2163739,cycle1_default_to_reload,Reload,394,0,11.425781,77.124023,-103.095703,4.570312,-57.480469,6.899414,278.717665,108.651041,300.038511,-174.760103,-3.49130125,-8.89882351,13.9641222,27.211453,,,,,
11.2414634,cycle1_default_to_reload,Reload,395,0,11.337891,77.211914,-103.029785,4.460449,-57.788086,6.877441,278.529165,108.073888,300.361442,-174.885935,-3.49960126,-8.70130083,14.2026061,27.409599,,,,,
11.2665329,cycle1_default_to_reload,Reload,396,0,11.184082,77.365723,-102.875977,4.262695,-58.381348,6.855469,278.220295,107.065408,301.024985,-175.11267,-3.49501808,-8.32955316,27.1281555,49.7052029,,,,,
11.2916112,cycle1_default_to_reload,Reload,397,0,11.118164,77.453613,-102.810059,4.130859,-58.666992,6.855469,278.000424,106.576113,301.318927,-175.250694,-3.51512693,-8.16660614,13.5451165,24.3908624,,,,,
11.3167062,cycle1_default_to_reload,Reload,398,0,11.030273,77.519531,-102.744141,4.042969,-58.930664,6.833496,277.89448,106.031578,301.598059,-175.354462,-3.49934669,-7.99520233,12.2268058,24.7465004,,,,,
11.3458633,cycle1_default_to_reload,Reload,399,0,10.876465,77.695312,-102.612305,3.845215,-59.47998,6.811523,277.548764,105.012365,302.285347,-175.572858,-3.48422372,-7.68691842,22.0482364,43.7964545,,,,,
11.3709605,cycle1_default_to_reload,Reload,400,0,10.788574,77.76123,-102.546387,3.735352,-59.765625,6.811523,277.403783,104.441517,302.530449,-175.6996,-3.44916027,-7.48529404,13.2198476,25.4186828,,,,,
11.3960559,cycle1_default_to_reload,Reload,401,0,10.722656,77.849121,-102.480469,3.647461,-60.029297,6.789551,277.225876,103.997056,302.891582,-175.796787,-3.46429355,-7.34422162,12.226582,23.8958579,,,,,
11.4211435,cycle1_default_to_reload,Reload,402,0,10.634766,77.915039,-102.414551,3.55957,-60.292969,6.767578,277.114185,103.451232,303.171637,-175.900585,-3.44406797,-7.17092663,12.2304079,24.8553806,,,,,
11.4462383,cycle1_default_to_reload,Reload,403,0,10.50293,78.068848,-102.304688,3.383789,-60.820312,6.745605,276.731155,102.556956,303.749131,-176.104916,-3.43480378,-6.81973227,23.9949157,45.082972,,,,,
11.4713309,cycle1_default_to_reload,Reload,404,0,10.415039,78.134766,-102.260742,3.295898,-61.083984,6.745605,276.566648,102.001452,303.965663,-176.213267,-3.37749722,-6.61098742,12.0383896,24.648384,,,,,
11.4964263,cycle1_default_to_reload,Reload,405,0,10.349121,78.222656,-102.194824,3.208008,-61.347656,6.745605,276.383664,101.555874,304.327205,-176.310519,-3.35461233,-6.46725944,12.1951706,23.9993516,,,,,
11.5263395,cycle1_default_to_reload,Reload,406,0,10.195312,78.354492,-102.062988,3.010254,-61.831055,6.723633,276.148384,100.553514,304.861191,-176.52696,-3.31817397,-6.1865585,19.2530132,38.7734797,,,,,
11.5575333,cycle1_default_to_reload,Reload,407,0,10.107422,78.464355,-101.975098,2.878418,-62.182617,6.70166,275.902767,99.9450533,305.295239,-176.671409,-3.32755363,-5.98707001,13.1779683,25.2208827,,,,,
11.5826397,cycle1_default_to_reload,Reload,408,0,10.019531,78.530273,-101.931152,2.8125,-62.424316,6.679688,275.767702,99.4152422,305.546929,-176.756288,-3.28364079,-5.80568473,11.0702541,23.9741561,,,,,
11.6077302,cycle1_default_to_reload,Reload,409,0,9.953613,78.596191,-101.887207,2.724609,-62.666016,6.657715,275.583367,98.9686885,305.766532,-176.858888,-3.28790077,-5.62808292,11.0773336,21.1504325,,,,,
11.6343644,cycle1_default_to_reload,Reload,410,0,9.821777,78.728027,-101.777344,2.570801,-63.105469,6.635742,275.320837,98.1139694,306.305922,-177.032278,-3.24456939,-5.3664938,19.294612,39.2061873,,,,,
11.6594784,cycle1_default_to_reload,Reload,411,0,9.755859,78.793945,-101.711426,2.460938,-63.325195,6.635742,275.197908,97.6564567,306.559313,-177.14583,-3.2271466,-5.25912972,10.7866493,21.3923535,,,,,
11.6862853,cycle1_default_to_reload,Reload,412,0,9.667969,78.881836,-101.623535,2.351074,-63.654785,6.635742,275.008354,97.0777759,306.94849,-177.271654,-3.17945117,-5.05128561,14.1496481,26.9586614,,,,,
11.7113755,cycle1_default_to_reload,Reload,413,0,9.624023,78.947754,-101.57959,2.285156,-63.874512,6.635742,274.817431,96.7625703,307.202706,-177.349674,-3.16455159,-4.89912124,9.83024269,17.8434652,,,,,
11.7364576,cycle1_default_to_reload,Reload,414,0,9.558105,78.991699,-101.535645,2.197266,-64.072266,6.635742,274.707117,96.3275723,307.346857,-177.448664,-3.12822527,-4.75252068,9.35341939,18.7923256,,,,,
11.7615447,cycle1_default_to_reload,Reload,415,0,9.470215,79.101562,-101.469727,2.06543,-64.401855,6.591797,274.426651,95.7120748,307.719758,-177.593849,-3.15956256,-4.54983015,15.5448313,30.7874515,,,,,
